age,duration,pdays,y
0.08641975308641975,0.018910126067507117,1.0,0
0.32098765432098764,0.042496949979666535,1.0,0
0.1728395061728395,0.0516470109800732,1.0,0
0.19753086419753085,0.1752745018300122,1.0,1
0.16049382716049382,0.004473363155754371,1.0,0
0.2716049382716049,0.06120374135827572,1.0,0
0.2839506172839506,0.019520130134200894,1.0,0
0.2716049382716049,0.04737698251321675,1.0,0
0.08641975308641975,0.23912159414396095,0.003003003003003003,1
0.37037037037037035,0.019926799511996746,1.0,0
0.4567901234567901,0.08723058153721025,1.0,1
0.19753086419753085,0.015453436356242375,1.0,0
0.24691358024691357,0.05612037413582757,1.0,0
0.48148148148148145,0.02074013826758845,1.0,0
0.18518518518518517,0.02989019926799512,1.0,0
0.35802469135802467,0.13521756811712077,1.0,0
0.2345679012345679,0.014233428222854819,1.0,0
0.2716049382716049,0.09902399349328996,1.0,0
0.30864197530864196,0.02989019926799512,1.0,0
0.38271604938271603,0.021553477023180154,1.0,0
0.16049382716049382,0.014233428222854819,1.0,0
0.24691358024691357,0.016063440422936153,1.0,0
0.12345679012345678,0.09983733224888167,1.0,0
0.43209876543209874,0.015046766978446523,1.0,0
0.024691358024691357,0.025620170801138674,1.0,1
0.48148148148148145,0.05896705978039853,1.0,0
0.32098765432098764,0.2214314762098414,1.0,1
0.06172839506172839,0.00854005693371289,1.0,0
0.5308641975308642,0.026433509556730378,1.0,0
0.20987654320987653,0.09170394469296463,1.0,0
0.32098765432098764,0.31089873932492884,1.0,0
0.345679012345679,0.04351362342415616,1.0,0
0.38271604938271603,0.02135014233428223,1.0,0
0.32098765432098764,0.0799105327368849,1.0,0
0.3333333333333333,0.05612037413582757,1.0,0
0.18518518518518517,0.014436762911752745,1.0,0
0.18518518518518517,0.015453436356242375,1.0,0
0.2222222222222222,0.06710044733631558,0.01001001001001001,1
0.3333333333333333,0.010166734444896299,1.0,0
0.345679012345679,0.049410329402196015,1.0,0
0.16049382716049382,0.03761691744611631,1.0,0
0.2222222222222222,0.014233428222854819,1.0,0
0.32098765432098764,0.16632777551850345,1.0,0
0.14814814814814814,0.10776738511590077,1.0,1
0.1728395061728395,0.07787718584790565,1.0,0
0.09876543209876543,0.03090687271248475,1.0,0
0.4567901234567901,0.027246848312322082,1.0,0
0.3333333333333333,0.030703538023586822,1.0,0
0.2716049382716049,0.013826758845058967,1.0,0
0.1111111111111111,0.21777145180967872,1.0,1
0.08641975308641975,0.061000406669377796,0.005005005005005005,1
0.3950617283950617,0.06893045953639691,1.0,0
0.2222222222222222,0.026026840178934526,1.0,0
0.16049382716049382,0.029076860512403414,1.0,0
0.1111111111111111,0.04392029280195201,1.0,1
0.16049382716049382,0.09800732004880032,1.0,1
0.32098765432098764,0.018503456689711265,1.0,0
0.4444444444444444,0.11224074827165514,1.0,0
0.4444444444444444,0.013013420089467263,1.0,0
0.16049382716049382,0.023180154534363562,1.0,0
0.2345679012345679,0.04554697031313542,1.0,0
0.3950617283950617,0.1947946319642131,1.0,1
0.30864197530864196,0.06913379422529484,1.0,0
0.48148148148148145,0.033143554290361935,1.0,0
0.20987654320987653,0.24949166327775518,1.0,1
0.19753086419753085,0.022976819845465637,0.006006006006006006,0
0.4444444444444444,0.07564050427002847,1.0,0
0.43209876543209874,0.03029686864579097,1.0,0
0.19753086419753085,0.03741358275721838,1.0,0
0.4691358024691358,0.04290361935746238,1.0,0
0.2716049382716049,0.015453436356242375,1.0,0
0.024691358024691357,0.09190727938186255,0.013013013013013013,1
0.2222222222222222,0.03944692964619764,0.003003003003003003,1
0.25925925925925924,0.016876779178527857,1.0,0
0.13580246913580246,0.026230174867832454,1.0,0
0.2345679012345679,0.011793411956079707,1.0,0
0.38271604938271603,0.03883692557950386,1.0,0
0.20987654320987653,0.08987393249288328,1.0,0
0.24691358024691357,0.036803578690524606,1.0,0
0.32098765432098764,0.018910126067507117,1.0,0
0.19753086419753085,0.03395689304595364,1.0,0
0.2962962962962963,0.09434729564863766,1.0,0
0.35802469135802467,0.0022366815778771857,1.0,0
0.2345679012345679,0.008133387555917039,1.0,0
0.49382716049382713,0.1464009760065067,1.0,1
0.14814814814814814,0.02277348515656771,1.0,0
0.12345679012345678,0.018300122000813338,1.0,0
0.30864197530864196,0.012200081333875559,1.0,0
0.4074074074074074,0.027653517690117934,1.0,0
0.09876543209876543,0.06669377795851972,1.0,0
0.14814814814814814,0.09495729971533144,1.0,1
0.12345679012345678,0.12261081740544937,1.0,0
0.20987654320987653,0.170394469296462,1.0,1
0.345679012345679,0.05063033753558357,0.004004004004004004,0
0.25925925925925924,0.07360715738104921,1.0,0
0.09876543209876543,0.07076047173647824,1.0,0
0.2716049382716049,0.008336722244814965,1.0,0
0.2716049382716049,0.026636844245628306,1.0,0
0.19753086419753085,0.0313135420902806,1.0,0
0.2962962962962963,0.07726718178121188,1.0,0
0.345679012345679,0.026230174867832454,1.0,0
0.2839506172839506,0.029076860512403414,1.0,0
0.3950617283950617,0.029280195201301342,1.0,0
0.20987654320987653,0.051037006913379424,1.0,0
0.19753086419753085,0.08235054900366003,1.0,0
0.1728395061728395,0.027653517690117934,1.0,0
0.2222222222222222,0.01667344448962993,1.0,0
0.1728395061728395,0.17283448556323708,1.0,1
0.2345679012345679,0.08906059373729158,1.0,0
0.38271604938271603,0.020943472956486377,1.0,0
0.24691358024691357,0.01870679137860919,1.0,0
0.25925925925925924,0.17873119154127695,1.0,0
0.35802469135802467,0.022976819845465637,1.0,0
0.3950617283950617,0.04717364782431883,1.0,0
0.2345679012345679,0.016266775111834077,1.0,0
0.2345679012345679,0.07706384709231395,1.0,0
0.1728395061728395,0.026230174867832454,1.0,0
0.48148148148148145,0.05876372509150061,1.0,1
0.2345679012345679,0.10614070760471736,1.0,0
0.09876543209876543,0.02379015860105734,1.0,0
0.4444444444444444,0.03090687271248475,1.0,0
0.2716049382716049,0.0032533550223668157,1.0,0
0.32098765432098764,0.018910126067507117,1.0,0
0.19753086419753085,0.05591703944692965,1.0,0
0.48148148148148145,0.016470109800732005,1.0,0
0.4567901234567901,0.024603497356649046,1.0,0
0.4567901234567901,0.014640097600650671,1.0,0
0.43209876543209874,0.0422936152907686,1.0,0
0.07407407407407407,0.012200081333875559,1.0,0
0.38271604938271603,0.05124034160227735,1.0,0
0.3950617283950617,0.13582757218381455,0.015015015015015015,1
0.3333333333333333,0.20984139894265963,1.0,0
0.14814814814814814,0.02480683204554697,1.0,0
0.38271604938271603,0.048190321268808456,1.0,0
0.3333333333333333,0.08702724684831233,1.0,0
0.1728395061728395,0.06059373729158194,1.0,0
0.345679012345679,0.14355429036193573,1.0,0
0.43209876543209874,0.014233428222854819,1.0,0
0.2962962962962963,0.06669377795851972,1.0,0
0.37037037037037035,0.021960146400976006,1.0,0
0.12345679012345678,0.11244408296055307,1.0,0
0.41975308641975306,0.03538023586823912,1.0,0
0.2345679012345679,0.10288735258235054,1.0,0
0.24691358024691357,0.02541683611224075,1.0,0
0.08641975308641975,0.15128100854005694,1.0,1
0.24691358024691357,0.09089060593737291,1.0,1
0.16049382716049382,0.2525416836112241,1.0,1
0.345679012345679,0.05591703944692965,1.0,0
0.30864197530864196,0.0030500203334688897,1.0,0
0.18518518518518517,0.19113460756405043,0.014014014014014014,1
0.2345679012345679,0.12728751525010168,1.0,0
0.07407407407407407,0.049816998779991864,1.0,0
0.2222222222222222,0.03497356649044327,1.0,0
0.2345679012345679,0.033753558357055714,1.0,0
0.4074074074074074,0.03192354615697438,1.0,0
0.5432098765432098,0.06120374135827572,0.009009009009009009,1
0.2222222222222222,0.01972346482309882,1.0,0
0.1728395061728395,0.02684017893452623,1.0,0
0.4444444444444444,0.0994306628710858,1.0,0
0.19753086419753085,0.015046766978446523,1.0,0
0.20987654320987653,0.03538023586823912,1.0,0
0.4074074074074074,0.0036600244001626678,1.0,0
0.32098765432098764,0.046360309068727124,1.0,0
0.3333333333333333,0.020536803578690525,1.0,0
0.20987654320987653,0.01931679544530297,1.0,0
0.4567901234567901,0.07625050833672224,1.0,0
0.4074074074074074,0.08723058153721025,1.0,0
0.35802469135802467,0.11691744611630744,1.0,1
0.35802469135802467,0.10431069540463603,1.0,0
0.4074074074074074,0.041886945912972755,1.0,0
0.20987654320987653,0.012606750711671411,1.0,0
0.4444444444444444,0.01972346482309882,1.0,0
0.08641975308641975,0.03538023586823912,1.0,0
0.2222222222222222,0.0711671411142741,1.0,0
0.12345679012345678,0.040666937779585195,1.0,0
0.38271604938271603,0.008743391622610817,1.0,0
0.38271604938271603,0.045953639690931275,1.0,0
0.2962962962962963,0.0758438389589264,1.0,0
0.20987654320987653,0.06486376575843839,1.0,0
0.3333333333333333,0.03863359089060594,1.0,0
0.14814814814814814,0.008743391622610817,1.0,0
0.5185185185185185,0.041276941846278975,0.004004004004004004,1
0.30864197530864196,0.03965026433509557,1.0,0
0.32098765432098764,0.07625050833672224,1.0,0
0.14814814814814814,0.053477023180154536,1.0,0
0.20987654320987653,0.03558357055713705,1.0,0
0.25925925925925924,0.016876779178527857,1.0,0
0.2345679012345679,0.029076860512403414,1.0,0
0.2222222222222222,0.045953639690931275,1.0,0
0.41975308641975306,0.026636844245628306,1.0,0
0.2345679012345679,0.20780805205368036,1.0,1
0.2222222222222222,0.023993493289955266,1.0,0
0.4567901234567901,0.03802358682391216,1.0,0
0.4074074074074074,0.18259455063033753,0.011011011011011011,1
0.2839506172839506,0.0508336722244815,1.0,0
0.4074074074074074,0.009353395689304595,1.0,0
0.3950617283950617,0.05490036600244002,1.0,0
0.5185185185185185,0.05368035786905246,1.0,0
0.4074074074074074,0.01708011386742578,1.0,0
0.30864197530864196,0.03192354615697438,1.0,0
0.35802469135802467,0.016470109800732005,1.0,0
0.3333333333333333,0.01728344855632371,1.0,0
0.3950617283950617,0.00955673037820252,1.0,0
0.14814814814814814,0.012200081333875559,1.0,0
0.345679012345679,0.01911346075640504,1.0,0
0.18518518518518517,0.07157381049206994,1.0,0
0.2716049382716049,0.04554697031313542,1.0,0
0.16049382716049382,0.03477023180154534,1.0,0
0.14814814814814814,0.004270028466856445,1.0,0
0.18518518518518517,0.1258641724278162,1.0,0
0.3950617283950617,0.1610410736071574,1.0,0
0.20987654320987653,0.0258235054900366,1.0,0
0.20987654320987653,0.030703538023586822,1.0,0
0.24691358024691357,0.0063033753558357055,1.0,0
0.2962962962962963,0.07523383489223262,1.0,0
0.1111111111111111,0.02887352582350549,1.0,0
0.25925925925925924,0.015453436356242375,1.0,0
0.38271604938271603,0.0969906466043107,1.0,0
0.2716049382716049,0.022366815778771858,1.0,0
0.12345679012345678,0.12891419276128507,1.0,0
0.38271604938271603,0.02135014233428223,1.0,0
0.2222222222222222,0.04717364782431883,1.0,0
0.1728395061728395,0.017893452623017485,1.0,0
0.12345679012345678,0.0711671411142741,1.0,0
0.08641975308641975,0.08397722651484343,1.0,1
0.2222222222222222,0.057340382269215125,0.006006006006006006,0
0.18518518518518517,0.08092720618137454,1.0,0
0.2962962962962963,0.03416022773485156,1.0,0
0.30864197530864196,0.06242374949166328,0.007007007007007007,1
0.20987654320987653,0.11041073607157381,1.0,0
0.5061728395061729,0.0073200488003253355,1.0,0
0.4691358024691358,0.1189507930052867,1.0,0
0.2716049382716049,0.020536803578690525,1.0,0
0.18518518518518517,0.025010166734444898,1.0,0
0.38271604938271603,0.05124034160227735,1.0,0
0.37037037037037035,0.004676697844652297,1.0,0
0.43209876543209874,0.020130134200894673,1.0,0
0.5061728395061729,0.0626270841805612,1.0,0
0.2962962962962963,0.02989019926799512,1.0,0
0.20987654320987653,0.01911346075640504,1.0,0
0.2716049382716049,0.01708011386742578,1.0,0
0.5185185185185185,0.07482716551443676,1.0,0
0.2345679012345679,0.020333468889792598,1.0,0
0.30864197530864196,0.03985359902399349,1.0,0
0.25925925925925924,0.03090687271248475,1.0,0
0.35802469135802467,0.018503456689711265,1.0,0
0.2839506172839506,0.5949572997153314,1.0,1
0.16049382716049382,0.123627490849939,1.0,0
0.41975308641975306,0.07299715331435543,1.0,0
0.2716049382716049,0.06933712891419276,1.0,0
0.2716049382716049,0.004473363155754371,1.0,0
0.4074074074074074,0.11935746238308255,1.0,1
0.1111111111111111,0.045343635624237495,1.0,1
0.35802469135802467,0.014030093533956893,1.0,0
0.4444444444444444,0.09272061813745425,1.0,0
0.20987654320987653,0.0351769011793412,1.0,0
0.32098765432098764,0.05978039853599024,1.0,0
0.1728395061728395,0.009150061000406669,1.0,0
0.24691358024691357,0.0061000406669377795,1.0,0
0.18518518518518517,0.01708011386742578,1.0,0
0.20987654320987653,0.020130134200894673,1.0,0
0.345679012345679,0.09373729158194388,1.0,1
0.2345679012345679,0.030500203334688898,1.0,0
0.48148148148148145,0.017893452623017485,1.0,0
0.49382716049382713,0.01972346482309882,1.0,0
0.2716049382716049,0.013216754778365189,1.0,0
0.2345679012345679,0.03172021146807645,1.0,0
0.37037037037037035,0.06872712484749899,1.0,0
0.4074074074074074,0.02135014233428223,1.0,0
0.48148148148148145,0.0422936152907686,1.0,0
0.2222222222222222,0.014233428222854819,1.0,0
0.2345679012345679,0.03924359495729972,1.0,0
0.5061728395061729,0.03172021146807645,1.0,0
0.08641975308641975,0.0069133794225294835,1.0,0
0.24691358024691357,0.03192354615697438,1.0,0
0.3950617283950617,0.04046360309068727,1.0,0
0.25925925925925924,0.03416022773485156,1.0,0
0.1111111111111111,0.05205368035786905,1.0,0
0.09876543209876543,0.061000406669377796,1.0,0
0.18518518518518517,0.032533550223668155,1.0,0
0.2839506172839506,0.0868239121594144,1.0,0
0.2716049382716049,0.0829605530703538,1.0,0
0.32098765432098764,0.045953639690931275,1.0,0
0.2345679012345679,0.05429036193574624,1.0,0
0.4567901234567901,0.06018706791378609,1.0,0
0.4444444444444444,0.029280195201301342,1.0,0
0.345679012345679,0.05368035786905246,1.0,0
0.5925925925925926,0.0422936152907686,1.0,0
0.38271604938271603,0.24013826758845058,1.0,1
0.24691358024691357,0.020536803578690525,1.0,0
0.16049382716049382,0.029686864579097194,1.0,0
0.32098765432098764,0.036803578690524606,1.0,0
0.24691358024691357,0.013216754778365189,1.0,0
0.2716049382716049,0.022366815778771858,1.0,0
0.3950617283950617,0.04351362342415616,1.0,0
0.09876543209876543,0.0028466856445709637,1.0,0
0.49382716049382713,0.0077267181781211875,1.0,0
0.12345679012345678,0.022570150467669785,1.0,0
0.2222222222222222,0.10471736478243188,1.0,0
0.1728395061728395,0.04209028060187068,1.0,1
0.4444444444444444,0.012403416022773485,1.0,0
0.16049382716049382,0.0024400162667751117,1.0,0
0.24691358024691357,0.11590077267181781,1.0,0
0.2962962962962963,0.06425376169174461,1.0,0
0.48148148148148145,0.023180154534363562,1.0,0
0.16049382716049382,0.1838145587637251,1.0,1
0.4691358024691358,0.042496949979666535,1.0,0
0.345679012345679,0.04209028060187068,1.0,0
0.2962962962962963,0.07015046766978447,1.0,0
0.35802469135802467,0.02074013826758845,1.0,0
0.19753086419753085,0.016876779178527857,1.0,0
0.32098765432098764,0.0061000406669377795,1.0,0
0.24691358024691357,0.03233021553477023,1.0,0
0.1728395061728395,0.02074013826758845,1.0,0
0.19753086419753085,0.25233834892232615,1.0,0
0.2962962962962963,0.03395689304595364,1.0,0
0.14814814814814814,0.05022366815778772,0.006006006006006006,1
0.19753086419753085,0.05530703538023587,1.0,1
0.1728395061728395,0.016876779178527857,1.0,0
0.3950617283950617,0.04859699064660431,1.0,1
0.16049382716049382,0.0036600244001626678,0.022022022022022022,0
0.49382716049382713,0.0634404229361529,1.0,0
0.04938271604938271,0.4225294835298902,1.0,1
0.5061728395061729,0.036600244001626675,1.0,0
0.3950617283950617,0.016063440422936153,1.0,0
0.2716049382716049,0.14518096787311915,1.0,0
0.19753086419753085,0.022163481089873933,1.0,0
0.43209876543209874,0.08011386742578284,1.0,0
0.25925925925925924,0.06283041886945913,1.0,0
0.37037037037037035,0.0077267181781211875,1.0,0
0.07407407407407407,0.2643350955673038,1.0,0
0.16049382716049382,0.27490849938999595,1.0,1
0.4691358024691358,0.06832045546970313,1.0,0
0.3333333333333333,0.025620170801138674,1.0,0
0.12345679012345678,0.13237088247254983,0.0,1
0.4567901234567901,0.040666937779585195,0.01001001001001001,0
0.2839506172839506,0.04961366409109394,1.0,0
0.12345679012345678,0.026636844245628306,1.0,0
0.3950617283950617,0.044123627490849936,1.0,0
0.2716049382716049,0.10044733631557544,1.0,1
0.1728395061728395,0.024603497356649046,1.0,0
0.345679012345679,0.029686864579097194,1.0,0
0.1111111111111111,0.0258235054900366,1.0,0
0.19753086419753085,0.08865392435949573,1.0,0
0.18518518518518517,0.01057340382269215,1.0,0
0.5679012345679012,0.01769011793411956,1.0,0
0.04938271604938271,0.10431069540463603,1.0,0
0.32098765432098764,0.03538023586823912,1.0,0
0.8765432098765432,0.025620170801138674,1.0,1
0.2716049382716049,0.01728344855632371,1.0,0
0.5185185185185185,0.01769011793411956,1.0,0
0.20987654320987653,0.14843432289548597,1.0,0
0.12345679012345678,0.05368035786905246,1.0,0
0.38271604938271603,0.0067100447336315575,1.0,0
0.20987654320987653,0.06893045953639691,1.0,0
0.24691358024691357,0.0719804798698658,1.0,0
0.18518518518518517,0.014233428222854819,1.0,0
0.4074074074074074,0.11935746238308255,1.0,0
0.1728395061728395,0.16266775111834078,1.0,0
0.6172839506172839,0.0947539650264335,1.0,1
0.2962962962962963,0.18523790158601058,1.0,1
0.14814814814814814,0.004066693777958519,1.0,0
0.24691358024691357,0.05063033753558357,1.0,0
0.25925925925925924,0.08540056933712892,1.0,1
0.2716049382716049,0.02745018300122001,1.0,0
0.25925925925925924,0.019926799511996746,1.0,0
0.38271604938271603,0.032126880845872306,1.0,0
0.5061728395061729,0.009760065067100447,1.0,0
0.19753086419753085,0.053477023180154536,1.0,0
0.37037037037037035,0.06547376982513217,1.0,0
0.30864197530864196,0.0008133387555917039,1.0,0
0.43209876543209874,0.017893452623017485,1.0,0
0.38271604938271603,0.052867019113460756,1.0,0
0.18518518518518517,0.022570150467669785,1.0,0
0.3333333333333333,0.04107360715738105,1.0,0
0.4074074074074074,0.1266775111834079,1.0,0
0.4074074074074074,0.06913379422529484,1.0,0
0.37037037037037035,0.04676697844652298,1.0,0
0.2716049382716049,0.031516876779178526,1.0,0
0.16049382716049382,0.02135014233428223,1.0,0
0.2345679012345679,0.03233021553477023,1.0,0
0.24691358024691357,0.06893045953639691,0.003003003003003003,1
